sl_no,branch,sem,code,course_name,reg_no,name,credits
1822,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105501,Ishwarya V,3
1823,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105501,Ishwarya V,3
1824,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105501,Ishwarya V,3
1825,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105501,Ishwarya V,3
1826,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105501,Ishwarya V,3
1827,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105501,Ishwarya V,3
1828,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105307,Kavya P,3
1829,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105307,Kavya P,3
1830,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105307,Kavya P,3
1831,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105307,Kavya P,3
1832,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105307,Kavya P,3
1833,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105307,Kavya P,3
1834,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105307,Kavya P,3
1835,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105301,Swetha K,3
1836,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105301,Swetha K,3
1837,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105301,Swetha K,3
1838,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105301,Swetha K,3
1839,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105301,Swetha K,3
1840,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105301,Swetha K,3
1841,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105301,Swetha K,3
1842,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105303,Elango S,3
1843,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105303,Elango S,3
1844,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105303,Elango S,3
1845,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105303,Elango S,3
1846,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105303,Elango S,3
1847,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105303,Elango S,3
1848,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105303,Elango S,3
1849,EEE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722823105049,Ishwarya N,3
1850,EEE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722823105049,Ishwarya N,3
1851,EEE,7,U23EE413,U23EE413 - Electrical Power & Energy Engineering (Sem 7),722823105049,Ishwarya N,3
1852,EEE,7,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 7),722823105049,Ishwarya N,3
1853,EEE,7,U23EE514,U23EE514 - Electrical Power & Energy Engineering (Sem 7),722823105049,Ishwarya N,3
1854,EEE,7,U23EE544,U23EE544 - Electrical Power & Energy Engineering (Sem 7),722823105049,Ishwarya N,3
1855,EEE,7,U23EE522,U23EE522 - Electrical Power & Energy Engineering (Sem 7),722823105049,Ishwarya N,3
1856,EEE,7,U23EE524,U23EE524 - Electrical Power & Energy Engineering (Sem 7),722823105049,Ishwarya N,3
1857,EEE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722823105048,Elango R,3
1858,EEE,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722823105048,Elango R,3
1859,EEE,7,U23EE413,U23EE413 - Electrical Power & Energy Engineering (Sem 7),722823105048,Elango R,3
1860,EEE,7,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 7),722823105048,Elango R,3
1861,EEE,7,U23EE514,U23EE514 - Electrical Power & Energy Engineering (Sem 7),722823105048,Elango R,3
1862,EEE,7,U23EE544,U23EE544 - Electrical Power & Energy Engineering (Sem 7),722823105048,Elango R,3
1863,EEE,7,U23EE522,U23EE522 - Electrical Power & Energy Engineering (Sem 7),722823105048,Elango R,3
1864,EEE,7,U23EE524,U23EE524 - Electrical Power & Energy Engineering (Sem 7),722823105048,Elango R,3
1865,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105014,Chandran N,3
1866,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105014,Chandran N,3
1867,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105014,Chandran N,3
1868,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105014,Chandran N,3
1869,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105014,Chandran N,3
1870,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105014,Chandran N,3
1871,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105029,Naveen P,3
1872,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105029,Naveen P,3
1873,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105029,Naveen P,3
1874,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105029,Naveen P,3
1875,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105029,Naveen P,3
1876,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105029,Naveen P,3
1877,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105056,Swetha B,3
1878,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105056,Swetha B,3
1879,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105056,Swetha B,3
1880,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105056,Swetha B,3
1881,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105056,Swetha B,3
1882,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105056,Swetha B,3
1883,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105003,Naveen M,3
1884,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105003,Naveen M,3
1885,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105003,Naveen M,3
1886,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105003,Naveen M,3
1887,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105003,Naveen M,3
1888,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105003,Naveen M,3
1889,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105010,Harini N,3
1890,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105010,Harini N,3
1891,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105010,Harini N,3
1892,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105010,Harini N,3
1893,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105010,Harini N,3
1894,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105010,Harini N,3
1895,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105016,Manoj A,3
1896,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105016,Manoj A,3
1897,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105016,Manoj A,3
1898,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105016,Manoj A,3
1899,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105016,Manoj A,3
1900,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105016,Manoj A,3
1901,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105026,Aravind A,3
1902,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105026,Aravind A,3
1903,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105026,Aravind A,3
1904,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105026,Aravind A,3
1905,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105026,Aravind A,3
1906,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105026,Aravind A,3
1907,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105061,Manoj B,3
1908,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105061,Manoj B,3
1909,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105061,Manoj B,3
1910,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105061,Manoj B,3
1911,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105061,Manoj B,3
1912,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105061,Manoj B,3
1913,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105046,Aravind P,3
1914,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105046,Aravind P,3
1915,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105046,Aravind P,3
1916,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105046,Aravind P,3
1917,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105046,Aravind P,3
1918,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105046,Aravind P,3
1919,EEE,3,U23MA207,U23MA207 - Advanced Mathematics & Statistics (Sem 3),722825105039,Karthik N,3
1920,EEE,3,U23CS303,U23CS303 - Computer Science & Software Systems (Sem 3),722825105039,Karthik N,3
1921,EEE,3,U23OCS82,U23OCS82 - EEE Core Subject (Sem 3),722825105039,Karthik N,3
1922,EEE,3,U23EE403,U23EE403 - Electrical Power & Energy Engineering (Sem 3),722825105039,Karthik N,3
1923,EEE,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825105039,Karthik N,3
1924,EEE,3,U23EE402,U23EE402 - Electrical Power & Energy Engineering (Sem 3),722825105039,Karthik N,3
1925,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105020,Naveen T,3
1926,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105020,Naveen T,3
1927,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105020,Naveen T,3
1928,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105020,Naveen T,3
1929,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105020,Naveen T,3
1930,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105020,Naveen T,3
1931,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105020,Naveen T,3
1932,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105044,Swetha A,3
1933,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105044,Swetha A,3
1934,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105044,Swetha A,3
1935,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105044,Swetha A,3
1936,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105044,Swetha A,3
1937,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105044,Swetha A,3
1938,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105044,Swetha A,3
1939,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105304,Ishwarya B,3
1940,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105304,Ishwarya B,3
1941,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105304,Ishwarya B,3
1942,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105304,Ishwarya B,3
1943,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105304,Ishwarya B,3
1944,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105304,Ishwarya B,3
1945,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105304,Ishwarya B,3
1946,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105306,Ishwarya V,3
1947,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105306,Ishwarya V,3
1948,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105306,Ishwarya V,3
1949,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105306,Ishwarya V,3
1950,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105306,Ishwarya V,3
1951,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105306,Ishwarya V,3
1952,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105306,Ishwarya V,3
1953,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105003,Naveen B,3
1954,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105003,Naveen B,3
1955,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105003,Naveen B,3
1956,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105003,Naveen B,3
1957,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105003,Naveen B,3
1958,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105003,Naveen B,3
1959,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105003,Naveen B,3
1960,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105023,Aravind N,3
1961,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105023,Aravind N,3
1962,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105023,Aravind N,3
1963,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105023,Aravind N,3
1964,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105023,Aravind N,3
1965,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105023,Aravind N,3
1966,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105023,Aravind N,3
1967,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105028,Kavya N,3
1968,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105028,Kavya N,3
1969,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105028,Kavya N,3
1970,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105028,Kavya N,3
1971,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105028,Kavya N,3
1972,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105028,Kavya N,3
1973,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105028,Kavya N,3
1974,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105031,Gokul B,3
1975,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105031,Gokul B,3
1976,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105031,Gokul B,3
1977,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105031,Gokul B,3
1978,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105031,Gokul B,3
1979,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105031,Gokul B,3
1980,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105031,Gokul B,3
1981,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105055,Elango A,3
1982,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105055,Elango A,3
1983,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105055,Elango A,3
1984,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105055,Elango A,3
1985,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105055,Elango A,3
1986,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105055,Elango A,3
1987,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105055,Elango A,3
1988,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105057,Swetha M,3
1989,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105057,Swetha M,3
1990,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105057,Swetha M,3
1991,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105057,Swetha M,3
1992,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105057,Swetha M,3
1993,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105057,Swetha M,3
1994,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105057,Swetha M,3
1995,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105040,Manoj A,3
1996,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105040,Manoj A,3
1997,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105040,Manoj A,3
1998,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105040,Manoj A,3
1999,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105040,Manoj A,3
2000,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105040,Manoj A,3
2001,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105040,Manoj A,3
2002,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105050,Vidyut M,3
2003,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105050,Vidyut M,3
2004,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105050,Vidyut M,3
2005,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105050,Vidyut M,3
2006,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105050,Vidyut M,3
2007,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105050,Vidyut M,3
2008,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105050,Vidyut M,3
2009,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105004,Chandran N,3
2010,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105004,Chandran N,3
2011,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105004,Chandran N,3
2012,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105004,Chandran N,3
2013,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105004,Chandran N,3
2014,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105004,Chandran N,3
2015,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105004,Chandran N,3
2016,EEE,5,U23EE407,U23EE407 - Electrical Power & Energy Engineering (Sem 5),722824105005,Elango B,3
2017,EEE,5,U23EE408,U23EE408 - Electrical Power & Energy Engineering (Sem 5),722824105005,Elango B,3
2018,EEE,5,U23EE491,U23EE491 - Electrical Power & Energy Engineering (Sem 5),722824105005,Elango B,3
2019,EEE,5,U23EE582,U23EE582 - Electrical Power & Energy Engineering (Sem 5),722824105005,Elango B,3
2020,EEE,5,U23EE585,U23EE585 - Electrical Power & Energy Engineering (Sem 5),722824105005,Elango B,3
2021,EEE,5,U23EE409,U23EE409 - Electrical Power & Energy Engineering (Sem 5),722824105005,Elango B,3
2022,EEE,5,U23OCS85,U23OCS85 - EEE Core Subject (Sem 5),722824105005,Elango B,3
2023,EEE,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722823105029,Gokul M,3
