name,reg_no,course_code,course_name,semester,branch,section,difficulty
Venkat Chandrasekaran,24CS009,MA102,Engineering Mathematics II,2,CSE,A,medium
Venkat Chandrasekaran,24CS009,CS201,Data Structures,2,CSE,A,hard
Venkat Chandrasekaran,24CS009,CS202,Object Oriented Programming,2,CSE,A,hard
Venkat Chandrasekaran,24CS009,EC201,Electronic Circuits,2,CSE,A,medium
Venkat Chandrasekaran,24CS009,EN102,Technical Writing,2,CSE,A,easy
Pooja Palaniswamy,24CS010,MA102,Engineering Mathematics II,2,CSE,A,medium
Pooja Palaniswamy,24CS010,CS201,Data Structures,2,CSE,A,hard
Pooja Palaniswamy,24CS010,CS202,Object Oriented Programming,2,CSE,A,hard
Pooja Palaniswamy,24CS010,EC201,Electronic Circuits,2,CSE,A,medium
Pooja Palaniswamy,24CS010,EN102,Technical Writing,2,CSE,A,easy
Lakshmi Duraisamy,24CS011,MA102,Engineering Mathematics II,2,CSE,A,medium
Lakshmi Duraisamy,24CS011,CS201,Data Structures,2,CSE,A,hard
Lakshmi Duraisamy,24CS011,CS202,Object Oriented Programming,2,CSE,A,hard
Lakshmi Duraisamy,24CS011,EC201,Electronic Circuits,2,CSE,A,medium
Lakshmi Duraisamy,24CS011,EN102,Technical Writing,2,CSE,A,easy
Lakshmi Chandrasekaran,24CS012,MA102,Engineering Mathematics II,2,CSE,A,medium
Lakshmi Chandrasekaran,24CS012,CS201,Data Structures,2,CSE,A,hard
Lakshmi Chandrasekaran,24CS012,CS202,Object Oriented Programming,2,CSE,A,hard
Lakshmi Chandrasekaran,24CS012,EC201,Electronic Circuits,2,CSE,A,medium
Lakshmi Chandrasekaran,24CS012,EN102,Technical Writing,2,CSE,A,easy
Vijay Srinivasan,24CS013,MA102,Engineering Mathematics II,2,CSE,A,medium
Vijay Srinivasan,24CS013,CS201,Data Structures,2,CSE,A,hard
Vijay Srinivasan,24CS013,CS202,Object Oriented Programming,2,CSE,A,hard
Vijay Srinivasan,24CS013,EC201,Electronic Circuits,2,CSE,A,medium
Vijay Srinivasan,24CS013,EN102,Technical Writing,2,CSE,A,easy
Pradeep Menon,24CS014,MA102,Engineering Mathematics II,2,CSE,A,medium
Pradeep Menon,24CS014,CS201,Data Structures,2,CSE,A,hard
Pradeep Menon,24CS014,CS202,Object Oriented Programming,2,CSE,A,hard
Pradeep Menon,24CS014,EC201,Electronic Circuits,2,CSE,A,medium
Pradeep Menon,24CS014,EN102,Technical Writing,2,CSE,A,easy
Harish Murugan,24CS015,MA102,Engineering Mathematics II,2,CSE,A,medium
Harish Murugan,24CS015,CS201,Data Structures,2,CSE,A,hard
Harish Murugan,24CS015,CS202,Object Oriented Programming,2,CSE,A,hard
Harish Murugan,24CS015,EC201,Electronic Circuits,2,CSE,A,medium
Harish Murugan,24CS015,EN102,Technical Writing,2,CSE,A,easy
Balaji Iyer,24CS016,MA102,Engineering Mathematics II,2,CSE,A,medium
Balaji Iyer,24CS016,CS201,Data Structures,2,CSE,A,hard
Balaji Iyer,24CS016,CS202,Object Oriented Programming,2,CSE,A,hard
Balaji Iyer,24CS016,EC201,Electronic Circuits,2,CSE,A,medium
Balaji Iyer,24CS016,EN102,Technical Writing,2,CSE,A,easy
Zara Subramaniam,24CS017,MA102,Engineering Mathematics II,2,CSE,A,medium
Zara Subramaniam,24CS017,CS201,Data Structures,2,CSE,A,hard
Zara Subramaniam,24CS017,CS202,Object Oriented Programming,2,CSE,A,hard
Zara Subramaniam,24CS017,EC201,Electronic Circuits,2,CSE,A,medium
Zara Subramaniam,24CS017,EN102,Technical Writing,2,CSE,A,easy
Nithya Iyer,24CS018,MA102,Engineering Mathematics II,2,CSE,A,medium
Nithya Iyer,24CS018,CS201,Data Structures,2,CSE,A,hard
Nithya Iyer,24CS018,CS202,Object Oriented Programming,2,CSE,A,hard
Nithya Iyer,24CS018,EC201,Electronic Circuits,2,CSE,A,medium
Nithya Iyer,24CS018,EN102,Technical Writing,2,CSE,A,easy
Vaishnavi Rajan,24CS019,MA102,Engineering Mathematics II,2,CSE,A,medium
Vaishnavi Rajan,24CS019,CS201,Data Structures,2,CSE,A,hard
Vaishnavi Rajan,24CS019,CS202,Object Oriented Programming,2,CSE,A,hard
Vaishnavi Rajan,24CS019,EC201,Electronic Circuits,2,CSE,A,medium
Vaishnavi Rajan,24CS019,EN102,Technical Writing,2,CSE,A,easy
Deepak Raghavan,24CS020,MA102,Engineering Mathematics II,2,CSE,A,medium
Deepak Raghavan,24CS020,CS201,Data Structures,2,CSE,A,hard
Deepak Raghavan,24CS020,CS202,Object Oriented Programming,2,CSE,A,hard
Deepak Raghavan,24CS020,EC201,Electronic Circuits,2,CSE,A,medium
Deepak Raghavan,24CS020,EN102,Technical Writing,2,CSE,A,easy
Gokul Murugan,24CS021,MA102,Engineering Mathematics II,2,CSE,A,medium
Gokul Murugan,24CS021,CS201,Data Structures,2,CSE,A,hard
Gokul Murugan,24CS021,CS202,Object Oriented Programming,2,CSE,A,hard
Gokul Murugan,24CS021,EC201,Electronic Circuits,2,CSE,A,medium
Gokul Murugan,24CS021,EN102,Technical Writing,2,CSE,A,easy
Jayesh Rajan,24CS022,MA102,Engineering Mathematics II,2,CSE,A,medium
Jayesh Rajan,24CS022,CS201,Data Structures,2,CSE,A,hard
Jayesh Rajan,24CS022,CS202,Object Oriented Programming,2,CSE,A,hard
Jayesh Rajan,24CS022,EC201,Electronic Circuits,2,CSE,A,medium
Jayesh Rajan,24CS022,EN102,Technical Writing,2,CSE,A,easy
Ishaan Duraisamy,24CS023,MA102,Engineering Mathematics II,2,CSE,A,medium
Ishaan Duraisamy,24CS023,CS201,Data Structures,2,CSE,A,hard
Ishaan Duraisamy,24CS023,CS202,Object Oriented Programming,2,CSE,A,hard
Ishaan Duraisamy,24CS023,EC201,Electronic Circuits,2,CSE,A,medium
Ishaan Duraisamy,24CS023,EN102,Technical Writing,2,CSE,A,easy
Lakshmi Balasubramanian,24CS024,MA102,Engineering Mathematics II,2,CSE,A,medium
Lakshmi Balasubramanian,24CS024,CS201,Data Structures,2,CSE,A,hard
Lakshmi Balasubramanian,24CS024,CS202,Object Oriented Programming,2,CSE,A,hard
Lakshmi Balasubramanian,24CS024,EC201,Electronic Circuits,2,CSE,A,medium
Lakshmi Balasubramanian,24CS024,EN102,Technical Writing,2,CSE,A,easy
Priya Sharma,24CS025,MA102,Engineering Mathematics II,2,CSE,A,medium
Priya Sharma,24CS025,CS201,Data Structures,2,CSE,A,hard
Priya Sharma,24CS025,CS202,Object Oriented Programming,2,CSE,A,hard
Priya Sharma,24CS025,EC201,Electronic Circuits,2,CSE,A,medium
Priya Sharma,24CS025,EN102,Technical Writing,2,CSE,A,easy
Vishal Subramaniam,24CS026,MA102,Engineering Mathematics II,2,CSE,A,medium
Vishal Subramaniam,24CS026,CS201,Data Structures,2,CSE,A,hard
Vishal Subramaniam,24CS026,CS202,Object Oriented Programming,2,CSE,A,hard
Vishal Subramaniam,24CS026,EC201,Electronic Circuits,2,CSE,A,medium
Vishal Subramaniam,24CS026,EN102,Technical Writing,2,CSE,A,easy
Sanjay Selvam,24CS027,MA102,Engineering Mathematics II,2,CSE,A,medium
Sanjay Selvam,24CS027,CS201,Data Structures,2,CSE,A,hard
Sanjay Selvam,24CS027,CS202,Object Oriented Programming,2,CSE,A,hard
Sanjay Selvam,24CS027,EC201,Electronic Circuits,2,CSE,A,medium
Sanjay Selvam,24CS027,EN102,Technical Writing,2,CSE,A,easy
Gokul Singh,24CS028,MA102,Engineering Mathematics II,2,CSE,A,medium
Gokul Singh,24CS028,CS201,Data Structures,2,CSE,A,hard
Gokul Singh,24CS028,CS202,Object Oriented Programming,2,CSE,A,hard
Gokul Singh,24CS028,EC201,Electronic Circuits,2,CSE,A,medium
Gokul Singh,24CS028,EN102,Technical Writing,2,CSE,A,easy
Oviya Pillai,24CS029,MA102,Engineering Mathematics II,2,CSE,A,medium
Oviya Pillai,24CS029,CS201,Data Structures,2,CSE,A,hard
Oviya Pillai,24CS029,CS202,Object Oriented Programming,2,CSE,A,hard
Oviya Pillai,24CS029,EC201,Electronic Circuits,2,CSE,A,medium
Oviya Pillai,24CS029,EN102,Technical Writing,2,CSE,A,easy
Vishal Kumar,24CS030,MA102,Engineering Mathematics II,2,CSE,A,medium
Vishal Kumar,24CS030,CS201,Data Structures,2,CSE,A,hard
Vishal Kumar,24CS030,CS202,Object Oriented Programming,2,CSE,A,hard
Vishal Kumar,24CS030,EC201,Electronic Circuits,2,CSE,A,medium
Vishal Kumar,24CS030,EN102,Technical Writing,2,CSE,A,easy
Jayesh Sundar,24CS031,MA102,Engineering Mathematics II,2,CSE,A,medium
Jayesh Sundar,24CS031,CS201,Data Structures,2,CSE,A,hard
Jayesh Sundar,24CS031,CS202,Object Oriented Programming,2,CSE,A,hard
Jayesh Sundar,24CS031,EC201,Electronic Circuits,2,CSE,A,medium
Jayesh Sundar,24CS031,EN102,Technical Writing,2,CSE,A,easy
Meena Subramaniam,24CS032,MA102,Engineering Mathematics II,2,CSE,A,medium
Meena Subramaniam,24CS032,CS201,Data Structures,2,CSE,A,hard
Meena Subramaniam,24CS032,CS202,Object Oriented Programming,2,CSE,A,hard
Meena Subramaniam,24CS032,EC201,Electronic Circuits,2,CSE,A,medium
Meena Subramaniam,24CS032,EN102,Technical Writing,2,CSE,A,easy
Sathish Ramasamy,24CS033,MA102,Engineering Mathematics II,2,CSE,A,medium
Sathish Ramasamy,24CS033,CS201,Data Structures,2,CSE,A,hard
Sathish Ramasamy,24CS033,CS202,Object Oriented Programming,2,CSE,A,hard
Sathish Ramasamy,24CS033,EC201,Electronic Circuits,2,CSE,A,medium
Sathish Ramasamy,24CS033,EN102,Technical Writing,2,CSE,A,easy
Ishita Chandrasekaran,24CS034,MA102,Engineering Mathematics II,2,CSE,A,medium
Ishita Chandrasekaran,24CS034,CS201,Data Structures,2,CSE,A,hard
Ishita Chandrasekaran,24CS034,CS202,Object Oriented Programming,2,CSE,A,hard
Ishita Chandrasekaran,24CS034,EC201,Electronic Circuits,2,CSE,A,medium
Ishita Chandrasekaran,24CS034,EN102,Technical Writing,2,CSE,A,easy
Fathima Krishnan,24CS035,MA102,Engineering Mathematics II,2,CSE,A,medium
Fathima Krishnan,24CS035,CS201,Data Structures,2,CSE,A,hard
Fathima Krishnan,24CS035,CS202,Object Oriented Programming,2,CSE,A,hard
Fathima Krishnan,24CS035,EC201,Electronic Circuits,2,CSE,A,medium
Fathima Krishnan,24CS035,EN102,Technical Writing,2,CSE,A,easy
Saravanan Murugan,24CS036,MA102,Engineering Mathematics II,2,CSE,A,medium
Saravanan Murugan,24CS036,CS201,Data Structures,2,CSE,A,hard
Saravanan Murugan,24CS036,CS202,Object Oriented Programming,2,CSE,A,hard
Saravanan Murugan,24CS036,EC201,Electronic Circuits,2,CSE,A,medium
Saravanan Murugan,24CS036,EN102,Technical Writing,2,CSE,A,easy
Logesh Reddy,24CS037,MA102,Engineering Mathematics II,2,CSE,A,medium
Logesh Reddy,24CS037,CS201,Data Structures,2,CSE,A,hard
Logesh Reddy,24CS037,CS202,Object Oriented Programming,2,CSE,A,hard
Logesh Reddy,24CS037,EC201,Electronic Circuits,2,CSE,A,medium
Logesh Reddy,24CS037,EN102,Technical Writing,2,CSE,A,easy
Tamil Sundar,24CS038,MA102,Engineering Mathematics II,2,CSE,A,medium
Tamil Sundar,24CS038,CS201,Data Structures,2,CSE,A,hard
Tamil Sundar,24CS038,CS202,Object Oriented Programming,2,CSE,A,hard
Tamil Sundar,24CS038,EC201,Electronic Circuits,2,CSE,A,medium
Tamil Sundar,24CS038,EN102,Technical Writing,2,CSE,A,easy
Lakshmi Ramasamy,24CS039,MA102,Engineering Mathematics II,2,CSE,A,medium
Lakshmi Ramasamy,24CS039,CS201,Data Structures,2,CSE,A,hard
Lakshmi Ramasamy,24CS039,CS202,Object Oriented Programming,2,CSE,A,hard
Lakshmi Ramasamy,24CS039,EC201,Electronic Circuits,2,CSE,A,medium
Lakshmi Ramasamy,24CS039,EN102,Technical Writing,2,CSE,A,easy
Vaishnavi Venkatesh,24CS040,MA102,Engineering Mathematics II,2,CSE,A,medium
Vaishnavi Venkatesh,24CS040,CS201,Data Structures,2,CSE,A,hard
Vaishnavi Venkatesh,24CS040,CS202,Object Oriented Programming,2,CSE,A,hard
Vaishnavi Venkatesh,24CS040,EC201,Electronic Circuits,2,CSE,A,medium
Vaishnavi Venkatesh,24CS040,EN102,Technical Writing,2,CSE,A,easy
Ravi Krishnan,24CS041,MA102,Engineering Mathematics II,2,CSE,A,medium
Ravi Krishnan,24CS041,CS201,Data Structures,2,CSE,A,hard
Ravi Krishnan,24CS041,CS202,Object Oriented Programming,2,CSE,A,hard
Ravi Krishnan,24CS041,EC201,Electronic Circuits,2,CSE,A,medium
Ravi Krishnan,24CS041,EN102,Technical Writing,2,CSE,A,easy
Pavithra Ramasamy,24CS042,MA102,Engineering Mathematics II,2,CSE,A,medium
Pavithra Ramasamy,24CS042,CS201,Data Structures,2,CSE,A,hard
Pavithra Ramasamy,24CS042,CS202,Object Oriented Programming,2,CSE,A,hard
Pavithra Ramasamy,24CS042,EC201,Electronic Circuits,2,CSE,A,medium
Pavithra Ramasamy,24CS042,EN102,Technical Writing,2,CSE,A,easy
Arun Pandian,24CS043,MA102,Engineering Mathematics II,2,CSE,A,medium
Arun Pandian,24CS043,CS201,Data Structures,2,CSE,A,hard
Arun Pandian,24CS043,CS202,Object Oriented Programming,2,CSE,A,hard
Arun Pandian,24CS043,EC201,Electronic Circuits,2,CSE,A,medium
Arun Pandian,24CS043,EN102,Technical Writing,2,CSE,A,easy
Nandini Natarajan,24CS044,MA102,Engineering Mathematics II,2,CSE,A,medium
Nandini Natarajan,24CS044,CS201,Data Structures,2,CSE,A,hard
Nandini Natarajan,24CS044,CS202,Object Oriented Programming,2,CSE,A,hard
Nandini Natarajan,24CS044,EC201,Electronic Circuits,2,CSE,A,medium
Nandini Natarajan,24CS044,EN102,Technical Writing,2,CSE,A,easy
Kumar Sundar,24CS045,MA102,Engineering Mathematics II,2,CSE,A,medium
Kumar Sundar,24CS045,CS201,Data Structures,2,CSE,A,hard
Kumar Sundar,24CS045,CS202,Object Oriented Programming,2,CSE,A,hard
Kumar Sundar,24CS045,EC201,Electronic Circuits,2,CSE,A,medium
Kumar Sundar,24CS045,EN102,Technical Writing,2,CSE,A,easy
Venkat Rajan,24CS046,MA102,Engineering Mathematics II,2,CSE,A,medium
Venkat Rajan,24CS046,CS201,Data Structures,2,CSE,A,hard
Venkat Rajan,24CS046,CS202,Object Oriented Programming,2,CSE,A,hard
Venkat Rajan,24CS046,EC201,Electronic Circuits,2,CSE,A,medium
Venkat Rajan,24CS046,EN102,Technical Writing,2,CSE,A,easy
Rohit Iyer,24CS047,MA102,Engineering Mathematics II,2,CSE,A,medium
Rohit Iyer,24CS047,CS201,Data Structures,2,CSE,A,hard
Rohit Iyer,24CS047,CS202,Object Oriented Programming,2,CSE,A,hard
Rohit Iyer,24CS047,EC201,Electronic Circuits,2,CSE,A,medium
Rohit Iyer,24CS047,EN102,Technical Writing,2,CSE,A,easy
Keerthana Kumar,24CS048,MA102,Engineering Mathematics II,2,CSE,A,medium
Keerthana Kumar,24CS048,CS201,Data Structures,2,CSE,A,hard
Keerthana Kumar,24CS048,CS202,Object Oriented Programming,2,CSE,A,hard
Keerthana Kumar,24CS048,EC201,Electronic Circuits,2,CSE,A,medium
Keerthana Kumar,24CS048,EN102,Technical Writing,2,CSE,A,easy
Uma Palaniswamy,24CS049,MA102,Engineering Mathematics II,2,CSE,A,medium
Uma Palaniswamy,24CS049,CS201,Data Structures,2,CSE,A,hard
Uma Palaniswamy,24CS049,CS202,Object Oriented Programming,2,CSE,A,hard
Uma Palaniswamy,24CS049,EC201,Electronic Circuits,2,CSE,A,medium
Uma Palaniswamy,24CS049,EN102,Technical Writing,2,CSE,A,easy
Zara Selvam,24CS050,MA102,Engineering Mathematics II,2,CSE,A,medium
Zara Selvam,24CS050,CS201,Data Structures,2,CSE,A,hard
Zara Selvam,24CS050,CS202,Object Oriented Programming,2,CSE,A,hard
Zara Selvam,24CS050,EC201,Electronic Circuits,2,CSE,A,medium
Zara Selvam,24CS050,EN102,Technical Writing,2,CSE,A,easy
Oviya Pillai,24CS051,MA102,Engineering Mathematics II,2,CSE,A,medium
Oviya Pillai,24CS051,CS201,Data Structures,2,CSE,A,hard
Oviya Pillai,24CS051,CS202,Object Oriented Programming,2,CSE,A,hard
Oviya Pillai,24CS051,EC201,Electronic Circuits,2,CSE,A,medium
Oviya Pillai,24CS051,EN102,Technical Writing,2,CSE,A,easy
Tharun Arumugam,24CS052,MA102,Engineering Mathematics II,2,CSE,A,medium
Tharun Arumugam,24CS052,CS201,Data Structures,2,CSE,A,hard
Tharun Arumugam,24CS052,CS202,Object Oriented Programming,2,CSE,A,hard
Tharun Arumugam,24CS052,EC201,Electronic Circuits,2,CSE,A,medium
Tharun Arumugam,24CS052,EN102,Technical Writing,2,CSE,A,easy
Keerthana Gopal,24CS053,MA102,Engineering Mathematics II,2,CSE,A,medium
Keerthana Gopal,24CS053,CS201,Data Structures,2,CSE,A,hard
Keerthana Gopal,24CS053,CS202,Object Oriented Programming,2,CSE,A,hard
Keerthana Gopal,24CS053,EC201,Electronic Circuits,2,CSE,A,medium
Keerthana Gopal,24CS053,EN102,Technical Writing,2,CSE,A,easy
Harish Raghavan,24CS054,MA102,Engineering Mathematics II,2,CSE,A,medium
Harish Raghavan,24CS054,CS201,Data Structures,2,CSE,A,hard
Harish Raghavan,24CS054,CS202,Object Oriented Programming,2,CSE,A,hard
Harish Raghavan,24CS054,EC201,Electronic Circuits,2,CSE,A,medium
Harish Raghavan,24CS054,EN102,Technical Writing,2,CSE,A,easy
Lakshmi Srinivasan,24CS055,MA102,Engineering Mathematics II,2,CSE,A,medium
Lakshmi Srinivasan,24CS055,CS201,Data Structures,2,CSE,A,hard
Lakshmi Srinivasan,24CS055,CS202,Object Oriented Programming,2,CSE,A,hard
Lakshmi Srinivasan,24CS055,EC201,Electronic Circuits,2,CSE,A,medium
Lakshmi Srinivasan,24CS055,EN102,Technical Writing,2,CSE,A,easy
Hema Pandian,24CS056,MA102,Engineering Mathematics II,2,CSE,A,medium
Hema Pandian,24CS056,CS201,Data Structures,2,CSE,A,hard
Hema Pandian,24CS056,CS202,Object Oriented Programming,2,CSE,A,hard
Hema Pandian,24CS056,EC201,Electronic Circuits,2,CSE,A,medium
Hema Pandian,24CS056,EN102,Technical Writing,2,CSE,A,easy
Ishita Pandian,24CS057,MA102,Engineering Mathematics II,2,CSE,A,medium
Ishita Pandian,24CS057,CS201,Data Structures,2,CSE,A,hard
Ishita Pandian,24CS057,CS202,Object Oriented Programming,2,CSE,A,hard
Ishita Pandian,24CS057,EC201,Electronic Circuits,2,CSE,A,medium
Ishita Pandian,24CS057,EN102,Technical Writing,2,CSE,A,easy
Arun Sundar,24CS058,MA102,Engineering Mathematics II,2,CSE,A,medium
Arun Sundar,24CS058,CS201,Data Structures,2,CSE,A,hard
Arun Sundar,24CS058,CS202,Object Oriented Programming,2,CSE,A,hard
Arun Sundar,24CS058,EC201,Electronic Circuits,2,CSE,A,medium
Arun Sundar,24CS058,EN102,Technical Writing,2,CSE,A,easy
Madhan Ramasamy,24CS059,MA102,Engineering Mathematics II,2,CSE,A,medium
Madhan Ramasamy,24CS059,CS201,Data Structures,2,CSE,A,hard
Madhan Ramasamy,24CS059,CS202,Object Oriented Programming,2,CSE,A,hard
Madhan Ramasamy,24CS059,EC201,Electronic Circuits,2,CSE,A,medium
Madhan Ramasamy,24CS059,EN102,Technical Writing,2,CSE,A,easy
Yamini Ramasamy,24CS060,MA102,Engineering Mathematics II,2,CSE,A,medium
Yamini Ramasamy,24CS060,CS201,Data Structures,2,CSE,A,hard
Yamini Ramasamy,24CS060,CS202,Object Oriented Programming,2,CSE,A,hard
Yamini Ramasamy,24CS060,EC201,Electronic Circuits,2,CSE,A,medium
Yamini Ramasamy,24CS060,EN102,Technical Writing,2,CSE,A,easy
Fathima Selvam,24CS061,MA102,Engineering Mathematics II,2,CSE,A,medium
Fathima Selvam,24CS061,CS201,Data Structures,2,CSE,A,hard
Fathima Selvam,24CS061,CS202,Object Oriented Programming,2,CSE,A,hard
Fathima Selvam,24CS061,EC201,Electronic Circuits,2,CSE,A,medium
Fathima Selvam,24CS061,EN102,Technical Writing,2,CSE,A,easy
Logesh Pandian,24CS062,MA102,Engineering Mathematics II,2,CSE,A,medium
Logesh Pandian,24CS062,CS201,Data Structures,2,CSE,A,hard
Logesh Pandian,24CS062,CS202,Object Oriented Programming,2,CSE,A,hard
Logesh Pandian,24CS062,EC201,Electronic Circuits,2,CSE,A,medium
Logesh Pandian,24CS062,EN102,Technical Writing,2,CSE,A,easy
Balaji Pandian,24CS063,MA102,Engineering Mathematics II,2,CSE,A,medium
Balaji Pandian,24CS063,CS201,Data Structures,2,CSE,A,hard
Balaji Pandian,24CS063,CS202,Object Oriented Programming,2,CSE,A,hard
Balaji Pandian,24CS063,EC201,Electronic Circuits,2,CSE,A,medium
Balaji Pandian,24CS063,EN102,Technical Writing,2,CSE,A,easy
Pradeep Muthukumar,24CS064,MA102,Engineering Mathematics II,2,CSE,A,medium
Pradeep Muthukumar,24CS064,CS201,Data Structures,2,CSE,A,hard
Pradeep Muthukumar,24CS064,CS202,Object Oriented Programming,2,CSE,A,hard
Pradeep Muthukumar,24CS064,EC201,Electronic Circuits,2,CSE,A,medium
Pradeep Muthukumar,24CS064,EN102,Technical Writing,2,CSE,A,easy
Hema Arumugam,24CS065,MA102,Engineering Mathematics II,2,CSE,A,medium
Hema Arumugam,24CS065,CS201,Data Structures,2,CSE,A,hard
Hema Arumugam,24CS065,CS202,Object Oriented Programming,2,CSE,A,hard
Hema Arumugam,24CS065,EC201,Electronic Circuits,2,CSE,A,medium
Hema Arumugam,24CS065,EN102,Technical Writing,2,CSE,A,easy
Raja Pandian,24CS066,MA102,Engineering Mathematics II,2,CSE,A,medium
Raja Pandian,24CS066,CS201,Data Structures,2,CSE,A,hard
Raja Pandian,24CS066,CS202,Object Oriented Programming,2,CSE,A,hard
Raja Pandian,24CS066,EC201,Electronic Circuits,2,CSE,A,medium
Raja Pandian,24CS066,EN102,Technical Writing,2,CSE,A,easy
Pooja Menon,24CS067,MA102,Engineering Mathematics II,2,CSE,A,medium
Pooja Menon,24CS067,CS201,Data Structures,2,CSE,A,hard
Pooja Menon,24CS067,CS202,Object Oriented Programming,2,CSE,A,hard
Pooja Menon,24CS067,EC201,Electronic Circuits,2,CSE,A,medium
Pooja Menon,24CS067,EN102,Technical Writing,2,CSE,A,easy
Kiran Patel,24CS068,MA102,Engineering Mathematics II,2,CSE,A,medium
Kiran Patel,24CS068,CS201,Data Structures,2,CSE,A,hard
Kiran Patel,24CS068,CS202,Object Oriented Programming,2,CSE,A,hard
Kiran Patel,24CS068,EC201,Electronic Circuits,2,CSE,A,medium
Kiran Patel,24CS068,EN102,Technical Writing,2,CSE,A,easy
Nithya Murugan,24CS069,MA102,Engineering Mathematics II,2,CSE,A,medium
Nithya Murugan,24CS069,CS201,Data Structures,2,CSE,A,hard
Nithya Murugan,24CS069,CS202,Object Oriented Programming,2,CSE,A,hard
Nithya Murugan,24CS069,EC201,Electronic Circuits,2,CSE,A,medium
Nithya Murugan,24CS069,EN102,Technical Writing,2,CSE,A,easy
Nandini Patel,24CS070,MA102,Engineering Mathematics II,2,CSE,A,medium
Nandini Patel,24CS070,CS201,Data Structures,2,CSE,A,hard
Nandini Patel,24CS070,CS202,Object Oriented Programming,2,CSE,A,hard
Nandini Patel,24CS070,EC201,Electronic Circuits,2,CSE,A,medium
Nandini Patel,24CS070,EN102,Technical Writing,2,CSE,A,easy
Sathish Venkatesh,24CS071,MA102,Engineering Mathematics II,2,CSE,A,medium
Sathish Venkatesh,24CS071,CS201,Data Structures,2,CSE,A,hard
Sathish Venkatesh,24CS071,CS202,Object Oriented Programming,2,CSE,A,hard
Sathish Venkatesh,24CS071,EC201,Electronic Circuits,2,CSE,A,medium
Sathish Venkatesh,24CS071,EN102,Technical Writing,2,CSE,A,easy
Bhavya Pillai,24CS072,MA102,Engineering Mathematics II,2,CSE,A,medium
Bhavya Pillai,24CS072,CS201,Data Structures,2,CSE,A,hard
Bhavya Pillai,24CS072,CS202,Object Oriented Programming,2,CSE,A,hard
Bhavya Pillai,24CS072,EC201,Electronic Circuits,2,CSE,A,medium
